"Barren ","11,019 ","4,145 ","331 ",193,,,,,,,,,,,,
"Boyle ","6,611 ","4,305 ","326 ",222,,,,,,,,,,,,
"Breckinridge ","5,021 ","2,452 ","166 ",80,,,,,,,,,,,,
"Bullitt ","19,682 ","9,429 ","857 ",522,,,,,,,,,,,,
"Butler ","3,809 ","970 ","84 ",45,,,,,,,,,,,,
"Daviess ","24,642 ","14,425 ","935 ",521,,,,,,,,,,,,
"Edmonson ","3,353 ","1,106 ","40 ",34,,,,,,,,,,,,
"Garrard ","4,595 ","1,714 ","155 ",109,,,,,,,,,,,,
"Grayson ","6,280 ","2,337 ","173 ",103,,,,,,,,,,,,
"Green ","3,373 ","1,054 ","76 ",67,,,,,,,,,,,,
"Hancock ","2,251 ","1,540 ","92 ",49,,,,,,,,,,,,
"Hardin ","23,207 ","13,193 ","963 ",815,,,,,,,,,,,,
"Hart ","3,906 ","2,139 ","109 ",136,,,,,,,,,,,,
"Jessamine ","4,300 ","1,227 ","137 ",109,,,,,,,,,,,,
"Larue ","3,389 ","1,459 ","137 ",585,,,,,,,,,,,,
"Meade ","6,261 ","3,768 ","285 ",177,,,,,,,,,,,,
"Mercer ","5,854 ","2,963 ","245 ",135,,,,,,,,,,,,
"Nelson ","10,635 ","6,249 ","397 ",303,,,,,,,,,,,,
"Spencer ","1,464 ","783 ","65 ",38,,,,,,,,,,,,
"Warren ","28,894 ","12,737 ","638 ",621,,,,,,,,,,,,
"Washington ","2,962 ","1,546 ","93 ",50,,,,,,,,,,,,
"Total Votes ","181,508 ","89,541 ","6,304 ","4,914",,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",,2012 General Election Results,,,,,,,,,,,,,
,US Representative,,,,,,,,,,,,,,,
,3rd Congressional District,,,,,,,,,,,,,,,
,John A.,Brooks,Robert L.,,,,,,,,,,,,,
,YARMUTH,WICKER,DeVORE JR.,,,,,,,,,,,,,
"Jefferson ","206,385 ","111,452 ","4,819",,,,,,,,,,,,,
"Total Votes ","206,385 ","111,452 ","4,819",,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",,2012 General Election Results,,,,,,,,,,,,,
,US Representative,,,,,,,,,,,,,,,
,4th Congressional District,,,,,,,,,,,,,,,
,Thomas,"William R. ""Bill""",David,,,,,,,,,,,,,
,MASSIE,ADKINS,LEWIS,,,,,,,,,,,,,
"Boone ","35,487 ","14,163 ","1,410",,,,,,,,,,,,,
"Boyd ","7,044 ","6,912 ",471,,,,,,,,,,,,,
"Bracken ","1,809 ","1,098 ",68,,,,,,,,,,,,,
"Campbell ","23,764 ","14,044 ","1,127",,,,,,,,,,,,,
"Carroll ","1,668 ","1,690 ",80,,,,,,,,,,,,,
"Gallatin ","1,534 ","1,269 ",80,,,,,,,,,,,,,
"Grant ","4,826 ","3,208 ",188,,,,,,,,,,,,,
"Greenup ","7,616 ","6,419 ",462,,,,,,,,,,,,,
"Harrison ","2,305 ","1,456 ",166,,,,,,,,,,,,,
"Henry ","3,638 ","2,465 ",178,,,,,,,,,,,,,
"Jefferson ","7,468 ","2,969 ",195,,,,,,,,,,,,,
"Kenton ","40,687 ","22,922 ","1,986",,,,,,,,,,,,,
"Lewis ","2,758 ","1,466 ",191,,,,,,,,,,,,,
"Mason ","3,934 ","2,490 ",130,,,,,,,,,,,,,
"Oldham ","19,404 ","8,637 ",843,,,,,,,,,,,,,
"Owen ","2,311 ","1,822 ",102,,,,,,,,,,,,,
"Pendleton ","3,216 ","1,908 ",134,,,,,,,,,,,,,
"Shelby ","10,953 ","6,575 ",538,,,,,,,,,,,,,
"Spencer ","3,809 ","1,751 ",199,,,,,,,,,,,,,
"Trimble ","1,805 ","1,470 ",126,,,,,,,,,,,,,
"Total Votes ","186,036 ","104,734 ","8,674",,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,US Representative,,,,,,,,,,,,,,,
,5th Congressional District,,,,,,,,,,,,,,,
,"Harold ""Hal""Kenneth S.",,,,,,,,,,,,,,,
,ROGERSSTEPP,,,,,,,,,,,,,,,
"Bell ","7,285 1,532",,,,,,,,,,,,,,,
,"Boyd 2,178 1,486",,,,,,,,,,,,,,,
,"Breathitt 3,263 1,495",,,,,,,,,,,,,,,
,"Carter 4,844 3,557",,,,,,,,,,,,,,,
,"Clay 5,880 1,083",,,,,,,,,,,,,,,
,"Elliott 924 1,265",,,,,,,,,,,,,,,
,"Floyd 9,986 4,245",,,,,,,,,,,,,,,
,"Harlan 8,082 1,872",,,,,,,,,,,,,,,
,"Jackson 4,245 578",,,,,,,,,,,,,,,
,"Johnson 7,233 1,542",,,,,,,,,,,,,,,
,"Knott 3,700 1,631",,,,,,,,,,,,,,,
,"Knox 8,741 1,746",,,,,,,,,,,,,,,
,"Laurel 18,010 3,696",,,,,,,,,,,,,,,
,"Lawrence 3,870 1,506",,,,,,,,,,,,,,,
"Lee ","2,086 473",,,,,,,,,,,,,,,
,"Leslie 4,296 423",,,,,,,,,,,,,,,
,"Letcher 6,640 1,761",,,,,,,,,,,,,,,
,"Lincoln 6,469 2,277",,,,,,,,,,,,,,,
,"Magoffin 3,478 1,311",,,,,,,,,,,,,,,
,"Martin 3,270 449",,,,,,,,,,,,,,,
,"McCreary 4,747 811",,,,,,,,,,,,,,,
,"Morgan 3,097 1,246",,,,,,,,,,,,,,,
,"Owsley 1,257 232",,,,,,,,,,,,,,,
,"Perry 7,647 2,183",,,,,,,,,,,,,,,
,"Pike 17,384 5,464",,,,,,,,,,,,,,,
,"Pulaski 21,014 4,309",,,,,,,,,,,,,,,
,"Rockcastle 5,181 819",,,,,,,,,,,,,,,
,"Rowan 4,405 2,918",,,,,,,,,,,,,,,
,"Wayne 5,510 1,485",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",,2012 General Election Results,,,,,,,,,,,,,
,"Harold ""Hal""",Kenneth S.,,,,,,,,,,,,,,
,ROGERS,STEPP,,,,,,,,,,,,,,
"Whitley ","10,686 ","2,052",,,,,,,,,,,,,,
"Total Votes ","195,408 ","55,447",,,,,,,,,,,,,,
,US Representative,,,,,,,,,,,,,,,
,6th Congressional District,,,,,,,,,,,,,,,
,"Garland ""Andy""",Ben,Randolph,,,,,,,,,,,,,
,BARR,CHANDLER,VANCE,,,,,,,,,,,,,
"Anderson ","5,787 ","4,203 ",288,,,,,,,,,,,,,
"Bath ","2,027 ","1,978 ",85,,,,,,,,,,,,,
"Bourbon ","4,150 ","3,538 ",193,,,,,,,,,,,,,
"Clark ","8,931 ","6,076 ",350,,,,,,,,,,,,,
"Estill ","3,368 ","1,719 ",90,,,,,,,,,,,,,
"Fayette ","56,905 ","64,449 ","3,512",,,,,,,,,,,,,
"Fleming ","3,446 ","2,160 ",112,,,,,,,,,,,,,
"Franklin ","9,503 ","12,812 ",815,,,,,,,,,,,,,
"Harrison ","1,550 ","1,215 ",86,,,,,,,,,,,,,
"Jessamine ","8,541 ","5,432 ",404,,,,,,,,,,,,,
"Madison ","19,065 ","13,237 ",911,,,,,,,,,,,,,
"Menifee ","1,341 ","1,178 ",79,,,,,,,,,,,,,
"Montgomery ","5,457 ","4,527 ",246,,,,,,,,,,,,,
"Nicholas ","1,419 ","1,059 ",62,,,,,,,,,,,,,
"Powell ","2,350 ","2,005 ",114,,,,,,,,,,,,,
"Robertson ","472 ","427 ",18,,,,,,,,,,,,,
"Scott ","11,285 ","8,520 ",652,,,,,,,,,,,,,
"Wolfe ","1,404 ","1,100 ",45,,,,,,,,,,,,,
"Woodford ","6,221 ","5,803 ",278,,,,,,,,,,,,,
"Total Votes ","153,222 ","141,438 ","8,340",,,,,,,,,,,,,

Commonwealth of Kentucky,,,,,,,,,,,,,,,,
"Alison Lundergan Grimes, Secretary of State",,,,,,,,,,,,,,,,
"November 6, 2012",,,,,,,,,,,,,,,,
Official 2012 General Election Results,,,,,,,,,,,,,,,,
For the office of,,,,,,,,,,,,,,,,
State Senator,,,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,1st Senatorial District,,,,,,,,,,,,,,,
,StanCarroll,,,,,,,,,,,,,,,
,HUMPHRIESHUBBARD,,,,,,,,,,,,,,,
,"Calloway 9,066 5,661",,,,,,,,,,,,,,,
,"Carlisle 1,406 1,199",,,,,,,,,,,,,,,
,"Fulton 1,215 1,243",,,,,,,,,,,,,,,
,"Graves 8,115 7,227",,,,,,,,,,,,,,,
,"Hickman 1,207 919",,,,,,,,,,,,,,,
,"Lyon 2,282 1,521",,,,,,,,,,,,,,,
,"Trigg 5,047 1,675",,,,,,,,,,,,,,,
,"Total Votes 28,338 19,445",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,3rd Senatorial District,,,,,,,,,,,,,,,
,Whitney H.Joey,,,,,,,,,,,,,,,
,WESTERFIELDPENDLETON,,,,,,,,,,,,,,,
,"Christian 10,889 10,863",,,,,,,,,,,,,,,
,"Logan 5,227 4,995",,,,,,,,,,,,,,,
,"Todd 2,341 2,302",,,,,,,,,,,,,,,
,"Total Votes 18,457 18,160",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,5th Senatorial District,,,,,,,,,,,,,,,
,Carroll,,,,,,,,,,,,,,,
,GIBSON,,,,,,,,,,,,,,,
,"Breckinridge 5,810",,,,,,,,,,,,,,,
,"Grayson 7,337",,,,,,,,,,,,,,,
,"Hancock 2,795",,,,,,,,,,,,,,,
,"Hart 4,358",,,,,,,,,,,,,,,
,"Larue 4,175",,,,,,,,,,,,,,,
,"Meade 7,553",,,,,,,,,,,,,,,
,"Total Votes 32,028",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,7th Senatorial District,,,,,,,,,,,,,,,
,Julian M.Frank,,,,,,,,,,,,,,,
,CARROLLHAYNES,,,,,,,,,,,,,,,
,"Anderson 5,202 4,824",,,,,,,,,,,,,,,
,"Fayette 6,656 5,068",,,,,,,,,,,,,,,
,"Franklin 15,296 7,699",,,,,,,,,,,,,,,
,"Woodford 6,250 5,622",,,,,,,,,,,,,,,
,"Total Votes 33,404 23,213",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,9th Senatorial District,,,,,,,,,,,,,,,
,David P.,,,,,,,,,,,,,,,
,GIVENS,,,,,,,,,,,,,,,
,"Allen 5,705",,,,,,,,,,,,,,,
,"Barren 12,464",,,,,,,,,,,,,,,
,"Edmonson 3,557",,,,,,,,,,,,,,,
,"Green 4,116",,,,,,,,,,,,,,,
,"Metcalfe 3,008",,,,,,,,,,,,,,,
,"Simpson 5,024",,,,,,,,,,,,,,,
,"Total Votes 33,874",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,11th Senatorial District,,,,,,,,,,,,,,,
,John,,,,,,,,,,,,,,,
,SCHICKEL,,,,,,,,,,,,,,,
,"Boone 41,672",,,,,,,,,,,,,,,
,"Gallatin 2,103",,,,,,,,,,,,,,,
,"Kenton 3,187",,,,,,,,,,,,,,,
,"Total Votes 46,962",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,13th Senatorial District,,,,,,,,,,,,,,,
,Kathy W.,,,,,,,,,,,,,,,
,STEIN,,,,,,,,,,,,,,,
,"Fayette 30,365",,,,,,,,,,,,,,,
,"Total Votes 30,365",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,15th Senatorial District,,,,,,,,,,,,,,,
,Chris,,,,,,,,,,,,,,,
,GIRDLER,,,,,,,,,,,,,,,
,"Adair 5,277",,,,,,,,,,,,,,,
,"Casey 4,577",,,,,,,,,,,,,,,
,"Pulaski 21,165",,,,,,,,,,,,,,,
,"Russell 5,927",,,,,,,,,,,,,,,
,"Total Votes 36,946",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,17th Senatorial District,,,,,,,,,,,,,,,
,DamonDavid,,,,,,,,,,,,,,,
,THAYERHOLCOMB,,,,,,,,,,,,,,,
,"Grant 5,782 2,594",,,,,,,,,,,,,,,
,"Kenton 14,384 6,459",,,,,,,,,,,,,,,
,"Owen 2,832 1,503",,,,,,,,,,,,,,,
,"Scott 12,345 7,370",,,,,,,,,,,,,,,
,"Total Votes 35,343 17,926",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,19th Senatorial District,,,,,,,,,,,,,,,
,Morgan,,,,,,,,,,,,,,,
,McGARVEY,,,,,,,,,,,,,,,
,"Jefferson 39,327",,,,,,,,,,,,,,,
,"Total Votes 39,327",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,21st Senatorial District,,,,,,,,,,,,,,,
,AlbertAmie,,,,,,,,,,,,,,,
,ROBINSONHACKER,,,,,,,,,,,,,,,
,"Estill 2,974 2,023",,,,,,,,,,,,,,,
,"Jackson 3,276 1,459",,,,,,,,,,,,,,,
,"Laurel 11,291 10,426",,,,,,,,,,,,,,,
,"Menifee 1,043 1,380",,,,,,,,,,,,,,,
,"Powell 1,906 2,295",,,,,,,,,,,,,,,
,"Total Votes 20,490 17,583",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,23rd Senatorial District,,,,,,,,,,,,,,,
,ChrisJames,,,,,,,,,,,,,,,
,McDANIELNOLL,,,,,,,,,,,,,,,
,"Kenton 23,993 16,010",,,,,,,,,,,,,,,
,"Total Votes 23,993 16,010",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,25th Senatorial District,,,,,,,,,,,,,,,
,RobertRalph,,,,,,,,,,,,,,,
,STIVERSHOSKINS,,,,,,,,,,,,,,,
,"Clay 4,261 3,163",,,,,,,,,,,,,,,
,"Knox 6,961 3,439",,,,,,,,,,,,,,,
"Lee ","1,928 567",,,,,,,,,,,,,,,
,"Magoffin 3,125 1,630",,,,,,,,,,,,,,,
,"Morgan 2,386 1,804",,,,,,,,,,,,,,,
,"Owsley 1,173 311",,,,,,,,,,,,,,,
,"Wolfe 1,364 1,035",,,,,,,,,,,,,,,
,"Total Votes 21,198 11,949",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,27th Senatorial District,,,,,,,,,,,,,,,
,"Walter ""Doc""Tony",,,,,,,,,,,,,,,
,BLEVINSDOWNEY,,,,,,,,,,,,,,,
,"Boyd 11,092 7,456",,,,,,,,,,,,,,,
,"Elliott 1,925 432",,,,,,,,,,,,,,,
,"Fleming 3,332 2,210",,,,,,,,,,,,,,,
,"Lawrence 3,110 2,236",,,,,,,,,,,,,,,
,"Rowan 5,518 2,016",,,,,,,,,,,,,,,
,"Total Votes 24,977 14,350",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,29th Senatorial District,,,,,,,,,,,,,,,
,Johnny Ray,,,,,,,,,,,,,,,
,TURNER,,,,,,,,,,,,,,,
,"Breathitt 3,327",,,,,,,,,,,,,,,
,"Floyd 11,652",,,,,,,,,,,,,,,
,"Knott 3,807",,,,,,,,,,,,,,,
,"Letcher 5,858",,,,,,,,,,,,,,,
,"Total Votes 24,644",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,31st Senatorial District,,,,,,,,,,,,,,,
,Ray S.,,,,,,,,,,,,,,,
,JONES,,,,,,,,,,,,,,,
,"Johnson 5,409",,,,,,,,,,,,,,,
,"Martin 2,064",,,,,,,,,,,,,,,
,"Pike 17,830",,,,,,,,,,,,,,,
,"Total Votes 25,303",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,33rd Senatorial District,,,,,,,,,,,,,,,
,Gerald A.Norris,,,,,,,,,,,,,,,
,NEALSHELTON,,,,,,,,,,,,,,,
,"Jefferson 33,986 2,291",,,,,,,,,,,,,,,
,"Total Votes 33,986 2,291",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,35th Senatorial District,,,,,,,,,,,,,,,
,Denise,,,,,,,,,,,,,,,
,HARPER ANGEL,,,,,,,,,,,,,,,
,"Jefferson 32,126",,,,,,,,,,,,,,,
,"Total Votes 32,126",,,,,,,,,,,,,,,
,State Senator,,,,,,,,,,,,,,,
,37th Senatorial District,,,,,,,,,,,,,,,
,Perry B.Chris,,,,,,,,,,,,,,,
,CLARKTHIENEMAN,,,,,,,,,,,,,,,
,"Jefferson 24,806 17,536",,,,,,,,,,,,,,,
,"Total Votes 24,806 17,536",,,,,,,,,,,,,,,

Commonwealth of Kentucky,,,,,,,,,,,,,,,,
"Alison Lundergan Grimes, Secretary of State",,,,,,,,,,,,,,,,
"November 6, 2012",,,,,,,,,,,,,,,,
Official 2012 General Election Results,,,,,,,,,,,,,,,,
For the office of,,,,,,,,,,,,,,,,
State Representative,,,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,1st Representative District,,,,,,,,,,,,,,,
,Steven Jack,,,,,,,,,,,,,,,
,RUDY,,,,,,,,,,,,,,,
,"Ballard 3,194",,,,,,,,,,,,,,,
,"Carlisle 2,042",,,,,,,,,,,,,,,
,"Fulton 1,684",,,,,,,,,,,,,,,
,"Hickman 1,599",,,,,,,,,,,,,,,
,"McCracken 5,561",,,,,,,,,,,,,,,
,"Total Votes 14,080",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,2nd Representative District,,,,,,,,,,,,,,,
,RichardKelly,,,,,,,,,,,,,,,
,HEATHWHITAKER,,,,,,,,,,,,,,,
,"Graves 8,326 7,010",,,,,,,,,,,,,,,
,"McCracken 1,355 974",,,,,,,,,,,,,,,
,"Total Votes 9,681 7,984",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,3rd Representative District,,,,,,,,,,,,,,,
,GeraldJason D.,,,,,,,,,,,,,,,
,WATKINSCROCKETT,,,,,,,,,,,,,,,
,"McCracken 9,349 6,406",,,,,,,,,,,,,,,
,"Total Votes 9,349 6,406",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,4th Representative District,,,,,,,,,,,,,,,
,LynnRaymond W.,,,,,,,,,,,,,,,
,BECHLERGIANNINI,,,,,,,,,,,,,,,
,"Caldwell 2,638 3,161",,,,,,,,,,,,,,,
,"Crittenden 2,505 1,291",,,,,,,,,,,,,,,
,"Livingston 2,523 1,908",,,,,,,,,,,,,,,
,"McCracken 2,448 1,295",,,,,,,,,,,,,,,
,"Total Votes 10,114 7,655",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,5th Representative District,,,,,,,,,,,,,,,
,KennyHal Thomas,,,,,,,,,,,,,,,
,IMESKEMP,,,,,,,,,,,,,,,
,"Calloway 8,113 6,727",,,,,,,,,,,,,,,
,"Trigg 1,526 854",,,,,,,,,,,,,,,
,"Total Votes 9,639 7,581",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,6th Representative District,,,,,,,,,,,,,,,
,Will R.,,,,,,,,,,,,,,,
,COURSEY,,,,,,,,,,,,,,,
,"Lyon 2,698",,,,,,,,,,,,,,,
,"Marshall 11,503",,,,,,,,,,,,,,,
,McCracken 820,,,,,,,,,,,,,,,
,"Total Votes 15,021",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,7th Representative District,,,,,,,,,,,,,,,
,John A.Tim,,,,,,,,,,,,,,,
,ARNOLD JR.KLINE,,,,,,,,,,,,,,,
,"Daviess 3,116 4,000",,,,,,,,,,,,,,,
,"Henderson 1,210 1,486",,,,,,,,,,,,,,,
,"Union 3,566 2,401",,,,,,,,,,,,,,,
,"Total Votes 7,892 7,887",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,8th Representative District,,,,,,,,,,,,,,,
,John C.Max,,,,,,,,,,,,,,,
,TILLEYSTURDIVANT JR.,,,,,,,,,,,,,,,
,"Christian 7,905 3,855",,,,,,,,,,,,,,,
,"Trigg 2,556 1,652",,,,,,,,,,,,,,,
,"Total Votes 10,461 5,507",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,9th Representative District,,,,,,,,,,,,,,,
,Myron B.,,,,,,,,,,,,,,,
,DOSSETT,,,,,,,,,,,,,,,
,"Christian 6,670",,,,,,,,,,,,,,,
,"Total Votes 6,670",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,10th Representative District,,,,,,,,,,,,,,,
,"F.L. ""Ben""Mike",,,,,,,,,,,,,,,
,WAIDESEIBER,,,,,,,,,,,,,,,
,"Hopkins 9,441 6,179",,,,,,,,,,,,,,,
,"Total Votes 9,441 6,179",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,11th Representative District,,,,,,,,,,,,,,,
,David A.Paul A.,,,,,,,,,,,,,,,
,WATKINSDeSPAIN,,,,,,,,,,,,,,,
,"Henderson 9,714 5,949",,,,,,,,,,,,,,,
,"Total Votes 9,714 5,949",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,12th Representative District,,,,,,,,,,,,,,,
,Jim,,,,,,,,,,,,,,,
,GOOCH JR.,,,,,,,,,,,,,,,
,"Daviess 3,010",,,,,,,,,,,,,,,
,"Hopkins 1,878",,,,,,,,,,,,,,,
,"McLean 3,061",,,,,,,,,,,,,,,
,"Webster 4,445",,,,,,,,,,,,,,,
,"Total Votes 12,394",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,13th Representative District,,,,,,,,,,,,,,,
,JimBill,,,,,,,,,,,,,,,
,GLENNBARRON,,,,,,,,,,,,,,,
,"Daviess 7,991 7,740",,,,,,,,,,,,,,,
,"Total Votes 7,991 7,740",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,14th Representative District,,,,,,,,,,,,,,,
,TommyMarian,,,,,,,,,,,,,,,
,THOMPSONTURLEY,,,,,,,,,,,,,,,
,"Daviess 6,120 5,215",,,,,,,,,,,,,,,
,"Ohio 5,987 3,565",,,,,,,,,,,,,,,
,"Total Votes 12,107 8,780",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,15th Representative District,,,,,,,,,,,,,,,
,BrentMarshall E.,,,,,,,,,,,,,,,
,YONTSPRUNTY,,,,,,,,,,,,,,,
,Christian 712 923,,,,,,,,,,,,,,,
,Hopkins 698 502,,,,,,,,,,,,,,,
,"Muhlenberg 7,286 5,413",,,,,,,,,,,,,,,
,"Total Votes 8,696 6,838",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,16th Representative District,,,,,,,,,,,,,,,
,Martha JaneChris,,,,,,,,,,,,,,,
,KINGHIGHTOWER,,,,,,,,,,,,,,,
,"Logan 5,549 4,823",,,,,,,,,,,,,,,
,"Todd 2,594 2,038",,,,,,,,,,,,,,,
,"Total Votes 8,143 6,861",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,17th Representative District,,,,,,,,,,,,,,,
,C.B.,,,,,,,,,,,,,,,
,EMBRY JR.,,,,,,,,,,,,,,,
,"Butler 4,367",,,,,,,,,,,,,,,
,"Grayson 7,345",,,,,,,,,,,,,,,
,"Hardin 1,365",,,,,,,,,,,,,,,
,"Total Votes 13,077",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,18th Representative District,,,,,,,,,,,,,,,
,Dwight,,,,,,,,,,,,,,,
,BUTLER,,,,,,,,,,,,,,,
,"Breckinridge 6,350",,,,,,,,,,,,,,,
,"Bullitt 2,603",,,,,,,,,,,,,,,
,"Daviess 1,211",,,,,,,,,,,,,,,
,"Hancock 2,970",,,,,,,,,,,,,,,
,Hardin 638,,,,,,,,,,,,,,,
,"Total Votes 13,772",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,19th Representative District,,,,,,,,,,,,,,,
,Michael Lee,,,,,,,,,,,,,,,
,MEREDITH,,,,,,,,,,,,,,,
,"Edmonson 3,789",,,,,,,,,,,,,,,
,"Hart 4,627",,,,,,,,,,,,,,,
,"Larue 4,354",,,,,,,,,,,,,,,
,"Total Votes 12,770",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,20th Representative District,,,,,,,,,,,,,,,
,JodyRegina,,,,,,,,,,,,,,,
,RICHARDSWEBB,,,,,,,,,,,,,,,
,"Warren 10,782 6,908",,,,,,,,,,,,,,,
,"Total Votes 10,782 6,908",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,21st Representative District,,,,,,,,,,,,,,,
,Jim,,,,,,,,,,,,,,,
,DeCESARE,,,,,,,,,,,,,,,
,"Warren 15,946",,,,,,,,,,,,,,,
,"Total Votes 15,946",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,22nd Representative District,,,,,,,,,,,,,,,
,Wilson,,,,,,,,,,,,,,,
,STONE,,,,,,,,,,,,,,,
,"Allen 5,185",,,,,,,,,,,,,,,
,"Simpson 5,128",,,,,,,,,,,,,,,
,"Warren 2,760",,,,,,,,,,,,,,,
,"Total Votes 13,073",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,23rd Representative District,,,,,,,,,,,,,,,
,Johnny W.,,,,,,,,,,,,,,,
,BELL,,,,,,,,,,,,,,,
,"Barren 12,141",,,,,,,,,,,,,,,
,Warren 109,,,,,,,,,,,,,,,
,"Total Votes 12,250",,,,,,,,,,,,,,,
,State Representative,,,,,,,,,,,,,,,
,24th Representative District,,,,,,,,,,,,,,,
,"TerryM.J. ""Bill""",,,,,,,,,,,,,,,
,MILLSPICKERILL,,,,,,,,,,,,,,,
,"Casey 2,607 3,226",,,,,,,,,,,,,,,
,"Marion 5,999 1,257",,,,,,,,,,,,,,,
,"Pulaski 682 1,384",,,,,,,,,,,,,,,
,"Total Votes 9,288 5,867",,,,,,,,,,,,,,,

